"Podcast: Globaalsed eestlased" ; 543 ; 35
;;; "Teine Tase 155 × Kas me oleme läinud Donald Trumpi kiusamisega liiga kaugele?" ; 321 ; 13 ; 4 ; 1
;;; "Teine Tase 154 × Fortnite vallutab maailma... ja pornoportaalid!" ; 593 ; 24 ; 4 ; 0
;;; "Doki Doki Luuserite Klubi, osa 1: Norbertile VIST meeldib Naruto?" ; 205 ; 12 ; 3 ; 0
;;; "Paljad Higised Mehed 2 – WWE Fastlane 2018" ; 209 ; 5 ; 0 ; 0
;;; "Teine Tase 153 × Disko on surnud?" ; 242 ; 15 ; 1 ; 0
;;; "Teine Tase 152 × Kogu tõde Playnupp 2018 kohta!" ; 329 ; 18 ; 2 ; 0
;;; "Paljad Higised Mehed 1 – WWE Elimination Chamber 2018" ; 223 ; 8 ; 0 ; 0
;;; "Teine Tase 151 × Donald on kuulnud jutte!" ; 363 ; 17 ; 1 ; 0
;;; "Teine Tase 150 × Vahi, mis lõustad!" ; 274 ; 13 ; 2 ; 1
;;; "Teine Tase 149 × Mis värk nende YouTuberitega ikka on?" ; 349 ; 16 ; 1 ; 1
;;; "Teine Tase 148 × Ümar auk lameda maa teoorias!" ; 385 ; 14 ; 2 ; 3
"Vaba mikrofon" ; 320 ; 50
;;; "Episood 061: Mis on sinu suurim miinus?" ; 1084 ; 7 ; 1 ; 0
;;; "Episood 060: Peaaegu nagu "Popkulturistid", aga mitte päris" ; 899 ; 6 ; 2 ; 1
;;; "Episood 059: Tähelepanu, toimub audiovalve" ; 869 ; 6 ; 2 ; 0
;;; "Episood 058: Hüvasti Facebook" ; 1002 ; 9 ; 3 ; 0
;;; "Episood 057: Miks te jagate sotsiaalmeedias enda kohta liiga palju infot?" ; 973 ; 9 ; 2 ; 0
;;; "Episood 056: Sõnumisaatmise etikett" ; 823 ; 9 ; 3 ; 0
;;; "Episood 055: Hädas Taxify" ; 878 ; 9 ; 3 ; 0
;;; "Episood 054: Midagi uut" ; 998 ; 4 ; 1 ; 0
;;; "Blooperid 2017" ; 643 ; 5 ; 0 ; 0
;;; "Episood 053: Viimane" ; 939 ; 6 ; 1 ; 0
;;; "Episood 052: Lipulaevade võidukäik" ; 847 ; 10 ; 1 ; 0
;;; "Episood 051: Neli põhjust iPhone X ostmiseks" ; 746 ; 10 ; 1 ; 0
;;; "Episood 050: ID-kaardist automüügini" ; 660 ; 9 ; 1 ; 0
;;; "Episood 049: Enesereklaami tagasilöök" ; 673 ; 8 ; 1 ; 0
;;; "Episood 048: Masinõpe, algoritmid ja tehisintellekt" ; 737 ; 8 ; 3 ; 0
;;; "Episood 047: Selgeltnägijate hääleproov" ; 711 ; 8 ; 1 ; 0
;;; "Episood 046: Vahemaandumisega Marsile" ; 666 ; 8 ; 2 ; 1
;;; "Episood 045: Kes ajas roboti alla?" ; 687 ; 8 ; 4 ; 0
;;; "Episood 044: Uued iPhone'id on igavad, väga igavad" ; 691 ; 6 ; 1 ; 0
;;; "Episood 043: Suvevaheaeg kullakangidega" ; 841 ; 7 ; 5 ; 1
;;; "Episood 042: Hästi palju telefone" ; 876 ; 9 ; 2 ; 0
;;; "Episood 041: Parem hääl, aga väiksem pea" ; 788 ; 11 ; 2 ; 0
;;; "Episood 040: Kas alla annab ka tingida?" ; 1162 ; 9 ; 2 ; 2
;;; "Episood 039: Katkised telefonid" ; 771 ; 10 ; 1 ; 2
;;; "Episood 038: Kas sina laseksid end kiibistada?" ; 725 ; 8 ; 1 ; 0
;;; "Episood 037: Märg kevad ja USB kondoomid" ; 715 ; 8 ; 1 ; 0
;;; "Episood 036: Facebook on nõme ja Uberi kvaliteet on langenud" ; 746 ; 12 ; 1 ; 1
;;; "Episood 035: Siga lendab!" ; 621 ; 15 ; 2 ; 0
;;; "Episood 034: Apple tegi uute toodetega revolutsiooni" ; 716 ; 12 ; 2 ; 0
;;; "Episood 033: Kas noorus on hukas?" ; 853 ; 11 ; 4 ; 1
;;; "Episood 032: Lennukeid saab juhtida ka metsatalust" ; 593 ; 11 ; 4 ; 0
;;; "Episood 031: Kaks saatejuhti, kuhjaga uusi telefone ning põnevat arutelu" ; 833 ; 17 ; 5 ; 1
;;; "Episood 030: Kuulajakiri, Note 7 jõuab uuesti müügile ning kas Apple'ist saab uus Netflix?" ; 703 ; 12 ; 3 ; 0
;;; "Episood 029: Kultustelefoni tagasitulek tekitas elava arutelu" ; 726 ; 51 ; 5 ; 0
;;; "Episood 028: Leedukate kaval turunduskampaania ja bitcoini kaevandamine" ; 761 ; 41 ; 5 ; 0
;;; "Episood 027: Küll nad teevad ikka imelikke asju" ; 802 ; 21 ; 4 ; 1
;;; "Episood 026: Palju reisimisest" ; 759 ; 15 ; 7 ; 0
;;; "Episood 025: It's Mario time!" ; 864 ; 16 ; 7 ; 0
;;; "Episood 024: Vahelduseks veidi rohkem Samsungist" ; 936 ; 29 ; 7 ; 0
;;; "Episood 023: Jälle autodest" ; 760 ; 11 ; 5 ; 0
;;; "Episood 022: Tehisintellekt, nutikas reisimine, e-poed ning veel palju muud" ; 840 ; 17 ; 7 ; 0
;;; "Episood 021: Autod, autod ja veel kord autod" ; 763 ; 14 ; 4 ; 0
;;; "Episood 020: Tehnoloogia, uus teleteenus ja poliitika" ; 829 ; 22 ; 3 ; 0
;;; "Episood 019: Uued tuuled tehnoloogiaajakirjanduses ja tehnoloogiamaastikul" ; 742 ; 20 ; 3 ; 2
;;; "Episood 018: sotsiaalmeedia osakaal ajakirjaniku töös ja Ronaldist sai Michelini tähega kokk" ; 842 ; 21 ; 7 ; 0
;;; "Episood 017: Taxify kompab sõidujagamise piire" ; 713 ; 20 ; 5 ; 1
;;; "Episood 016: Note 7 on tõeline häving ja Swedbank on p**** pank" ; 955 ; 31 ; 4 ; 0
;;; "Episood 015: Hokei! Eriti vahva ja sõbralik saade" ; 834 ; 21 ; 2 ; 0
;;; "Episood 014: Kuhu kadus Gregor, iPhone 7 mängib ahju ja kes on Kersti Kaljulaid?" ; 800 ; 27 ; 7 ; 0
;;; "Episood 013: Kes on Paavo, mida me arvame uuest iPhone'ist ja kuidas tundub Tesla Model X" ; 1069 ; 23 ; 7 ; 0
"Kahepaikne podcast" ; 7 ; 24
;;; "#24 Jake Tom" ; 7 ; 0 ; 0 ; 0
;;; "#23 Yauhen Yakimenka" ; 22 ; 0 ; 0 ; 0
;;; "#22 Alvin Lim & Saburi Ken" ; 9 ; 0 ; 0 ; 0
;;; "#21 Agnieszka Kunz" ; 4 ; 0 ; 0 ; 0
;;; "#20 Mira Zimmermann" ; 1 ; 0 ; 0 ; 0
;;; "#19 Ivan Praštalo" ; 2 ; 0 ; 0 ; 0
;;; "#18 Valentina Punzi" ; 5 ; 0 ; 0 ; 0
;;; "#17 James Sienkiewicz" ; 1 ; 0 ; 1 ; 0
;;; "#16 Eneko Sagarbide" ; 22 ; 0 ; 2 ; 0
;;; "#12 Jason Mario Dydynski" ; 9 ; 0 ; 2 ; 0
;;; "#15 Jiří Krejčí" ; 5 ; 0 ; 1 ; 0
;;; "#14 Ammar Ali Khan & William Tuckwell" ; 6 ; 0 ; 0 ; 0
;;; "# 13 Brandon Alexander" ; 4 ; 0 ; 0 ; 0
;;; "#11 Iaroslav Iakubivskyi" ; 14 ; 0 ; 0 ; 0
;;; "#10 Denton Fredrickson & Mandy Espezel" ; 2 ; 0 ; 0 ; 0
;;; "#9 Margaret Lyngdoh" ; 2 ; 0 ; 0 ; 0
;;; "#8 Jazmina Cininas" ; 4 ; 0 ; 0 ; 0
;;; "#7 Francesco Orsi" ; 2 ; 0 ; 1 ; 0
;;; "# 6 Nicolás Tamargo" ; 2 ; 0 ; 0 ; 0
;;; "# 5 Samantha Herrerias" ; 5 ; 0 ; 0 ; 0
;;; "# 4 Jeremy Macachor" ; 2 ; 0 ; 0 ; 0
;;; "# 3 Lamees Abdeljalil" ; 10 ; 0 ; 0 ; 0
;;; "# 2 Simone Cassano" ; 12 ; 0 ; 2 ; 0
;;; "# 1 Moustafa Gaber Aboughaly" ; 3 ; 0 ; 1 ; 0
